date,value_mill_m3
2005-11-11,243.723
2005-11-12,246.3175
2005-11-13,249.1494
2005-11-14,250.644
2005-11-15,251.3766
2005-11-16,250.8521
2005-11-17,250.1211
2005-11-18,249.2094
2005-11-19,248.2293
2005-11-20,247.3438
2005-11-21,246.2108
2005-11-22,244.8502
2005-11-23,243.7346
2005-11-24,242.6163
2005-11-25,241.6756
2005-11-26,240.6093
2005-11-27,239.3549
2005-11-28,238.2456
2005-11-29,236.7247
2005-11-30,235.4225
2005-12-01,233.8575
2005-12-02,232.5737
2005-12-03,231.4481
2005-12-04,230.3813
2005-12-05,229.2882
2005-12-06,228.1153
2005-12-07,227.0779
2005-12-08,225.9165
2005-12-09,224.4903
2005-12-10,223.125
2005-12-11,222.2931
2005-12-12,221.7682
2005-12-13,220.9954
2005-12-14,220.1218
2005-12-15,219.1888
2005-12-16,218.0291
2005-12-17,216.9395
2005-12-18,215.8208
2005-12-19,214.5705
2005-12-20,213.4881
2005-12-21,212.3166
2005-12-22,211.0203
2005-12-23,209.6753
2005-12-24,208.5678
2005-12-25,207.4353
2005-12-26,206.2689
2005-12-27,204.8953
2005-12-28,203.3518
2005-12-29,201.821
2005-12-30,200.2949
2005-12-31,198.9883
2006-01-01,197.6736
2006-01-02,196.0784
2006-01-03,194.5134
2006-01-04,192.9125
2006-01-05,191.393
2006-01-06,189.9539
2006-01-07,188.5017
2006-01-08,187.0774
2006-01-09,185.4962
2006-01-10,184.2254
2006-01-11,183.27
2006-01-12,182.5823
2006-01-13,181.6434
2006-01-14,181.2527
2006-01-15,181.6065
2006-01-16,180.9527
2006-01-17,179.5374
2006-01-18,178.0966
2006-01-19,176.6698
2006-01-20,175.3083
2006-01-21,173.9658
2006-01-22,173.2068
2006-01-23,173.2845
2006-01-24,172.8355
2006-01-25,171.5637
2006-01-26,170.0258
2006-01-27,168.4366
2006-01-28,166.9086
2006-01-29,165.4734
2006-01-30,164.0042
2006-01-31,162.5002
2006-02-01,160.755
2006-02-02,159.6755
2006-02-03,158.0903
2006-02-04,156.968
2006-02-05,155.749
2006-02-06,154.5264
2006-02-07,153.3526
2006-02-08,152.3679
2006-02-09,151.0737
2006-02-10,149.8473
2006-02-11,149.1913
2006-02-12,148.2196
2006-02-13,147.2679
2006-02-14,145.9359
2006-02-15,144.9747
2006-02-16,144.4974
2006-02-17,143.6117
2006-02-18,142.8678
2006-02-19,141.9768
2006-02-20,140.8909
2006-02-21,139.8895
2006-02-22,138.8069
2006-02-23,138.2451
2006-02-24,137.4597
2006-02-25,136.8099
2006-02-26,136.0966
2006-02-27,135.0394
2006-02-28,134.4957
2006-03-01,133.4203
2006-03-02,132.7117
2006-03-03,131.2732
2006-03-04,132.4332
2006-03-05,132.6138
2006-03-06,130.5623
2006-03-07,128.647
2006-03-08,127.1665
2006-03-09,125.8063
2006-03-10,124.6427
2006-03-11,123.2044
2006-03-12,121.6995
2006-03-13,120.1017
2006-03-14,118.3371
2006-03-15,116.6139
2006-03-16,115.6575
2006-03-17,114.1252
2006-03-18,112.7656
2006-03-19,111.5676
2006-03-20,109.5685
2006-03-21,108.0632
2006-03-22,106.461
2006-03-23,105.5279
2006-03-24,104.2273
2006-03-25,103.1304
2006-03-26,101.7267
2006-03-27,100.5966
2006-03-28,99.49444
2006-03-29,98.35906
2006-03-30,97.29064
2006-03-31,96.15859
2006-04-01,97.08883
2006-04-02,96.54655
2006-04-03,95.42921
2006-04-04,94.90403
2006-04-05,93.78955
2006-04-06,92.49527
2006-04-07,91.50545
2006-04-08,92.48846
2006-04-09,92.75555
2006-04-10,92.94453
2006-04-11,93.17075
2006-04-12,93.46783
2006-04-13,93.79857
2006-04-14,94.1096
2006-04-15,94.40828
2006-04-16,94.71883
2006-04-17,95.05646
2006-04-18,95.42257
2006-04-19,95.78251
2006-04-20,96.16809
2006-04-21,96.58643
2006-04-22,97.01713
2006-04-23,97.31628
2006-04-24,98.21993
2006-04-25,100.003
2006-04-26,101.7999
2006-04-27,103.751
2006-04-28,105.6894
2006-04-29,107.3879
2006-04-30,109.7874
2006-05-01,113.174
2006-05-02,116.6846
2006-05-03,119.6482
2006-05-04,122.173
2006-05-05,124.8675
2006-05-06,128.7005
2006-05-07,132.9822
2006-05-08,137.6622
2006-05-09,143.4865
2006-05-10,149.0514
2006-05-11,153.7276
2006-05-12,157.8501
2006-05-13,161.5135
2006-05-14,164.8469
2006-05-15,167.7663
2006-05-16,170.3931
2006-05-17,171.8662
2006-05-18,173.5811
2006-05-19,175.8057
2006-05-20,178.7854
2006-05-21,182.6879
2006-05-22,185.3252
2006-05-23,187.5474
2006-05-24,192.1029
2006-05-25,195.2636
2006-05-26,197.2867
2006-05-27,198.7151
2006-05-28,199.9106
2006-05-29,200.9695
2006-05-30,201.9024
2006-05-31,202.6844
2006-06-01,203.4705
2006-06-02,204.0954
2006-06-03,204.6481
2006-06-04,205.0427
2006-06-05,205.3503
2006-06-06,205.6788
2006-06-07,205.8636
2006-06-08,206.0878
2006-06-09,206.2065
2006-06-10,206.3288
2006-06-11,206.4511
2006-06-12,206.4962
2006-06-13,206.4962
2006-06-14,206.531
2006-06-15,206.2341
2006-06-16,205.9322
2006-06-17,205.8805
2006-06-18,205.8395
2006-06-19,205.8124
2006-06-20,205.774
2006-06-21,205.794
2006-06-22,205.8907
2006-06-23,205.9424
2006-06-24,205.8805
2006-06-25,205.9931
2006-06-26,205.9931
2006-06-27,206.0443
2006-06-28,206.2413
2006-06-29,206.4225
2006-06-30,206.3636
2006-07-01,206.3784
2006-07-02,206.336
2006-07-03,206.315
2006-07-04,206.3288
2006-07-05,206.272
2006-07-06,206.164
2006-07-07,206.1604
2006-07-08,206.1026
2006-07-09,206.0647
2006-07-10,206.1579
2006-07-11,206.2121
2006-07-12,206.2689
2006-07-13,206.1098
2006-07-14,205.9388
2006-07-15,205.8329
2006-07-16,205.7449
2006-07-17,205.5775
2006-07-18,205.4097
2006-07-19,205.2418
2006-07-20,205.0739
2006-07-21,204.9874
2006-07-22,204.8441
2006-07-23,204.7597
2006-07-24,204.6517
2006-07-25,204.5012
2006-07-26,204.4035
2006-07-27,204.2566
2006-07-28,204.2075
2006-07-29,204.1875
2006-07-30,204.1486
2006-07-31,204.1619
2006-08-01,204.1138
2006-08-02,204.0591
2006-08-03,203.9982
2006-08-04,203.9357
2006-08-05,203.8753
2006-08-06,203.8124
2006-08-07,203.752
2006-08-08,203.6936
2006-08-09,203.6461
2006-08-10,203.6461
2006-08-11,203.6461
2006-08-12,203.6461
2006-08-13,203.6461
2006-08-14,203.6461
2006-08-15,203.6461
2006-08-16,203.6461
2006-08-17,203.6225
2006-08-18,203.5381
2006-08-19,203.4813
2006-08-20,203.5667
2006-08-21,203.8313
2006-08-22,204.5238
2006-08-23,205.445
2006-08-24,206.8252
2006-08-25,208.3058
2006-08-26,209.2971
2006-08-27,210.3842
2006-08-28,212.5715
2006-08-29,218.3029
2006-08-30,223.527
2006-08-31,226.3064
2006-09-01,227.8089
2006-09-02,228.6639
2006-09-03,229.9083
2006-09-04,231.354
2006-09-05,232.4749
2006-09-06,233.6825
2006-09-07,234.8192
2006-09-08,235.5907
2006-09-09,236.1687
2006-09-10,236.699
2006-09-11,236.6175
2006-09-12,235.6858
2006-09-13,234.6127
2006-09-14,233.4818
2006-09-15,232.4166
2006-09-16,232.1002
2006-09-17,232.28
2006-09-18,232.1081
2006-09-19,231.0997
2006-09-20,229.9346
2006-09-21,228.6639
2006-09-22,227.4762
2006-09-23,227.0816
2006-09-24,227.2003
2006-09-25,227.2534
2006-09-26,227.3622
2006-09-27,227.6192
2006-09-28,226.8514
2006-09-29,226.7269
2006-09-30,227.512
2006-10-01,228.5278
2006-10-02,229.4091
2006-10-03,230.706
2006-10-04,232.0818
2006-10-05,232.1722
2006-10-06,231.7134
2006-10-07,234.1387
2006-10-08,237.0511
2006-10-09,238.2035
2006-10-10,238.5004
2006-10-11,238.3964
2006-10-12,238.3396
2006-10-13,238.1993
2006-10-14,237.8257
2006-10-15,237.2844
2006-10-16,236.4452
2006-10-17,235.329
2006-10-18,233.7866
2006-10-19,232.6284
2006-10-20,231.653
2006-10-21,231.1354
2006-10-22,230.8416
2006-10-23,231.6488
2006-10-24,232.8895
2006-10-25,234.3247
2006-10-26,235.4651
2006-10-27,239.5888
2006-10-28,241.7045
2006-10-29,243.5848
2006-10-30,243.8959
2006-10-31,245.0074
2006-11-01,246.988
2006-11-02,246.5229
2006-11-03,245.7473
2006-11-04,244.8718
2006-11-05,244.0504
2006-11-06,243.2227
2006-11-07,242.3777
2006-11-08,241.0797
2006-11-09,239.8642
2006-11-10,238.1237
2006-11-11,236.7936
2006-11-12,235.9927
2006-11-13,234.2575
2006-11-14,233.2879
2006-11-15,231.9531
2006-11-16,231.1575
2006-11-17,233.238
2006-11-18,234.5118
2006-11-19,236.0857
2006-11-20,237.2066
2006-11-21,239.5473
2006-11-22,240.7607
2006-11-23,242.2994
2006-11-24,244.331
2006-11-25,246.235
2006-11-26,251.323
2006-11-27,254.5081
2006-11-28,256.2228
2006-11-29,257.3065
2006-11-30,256.6217
2006-12-01,255.6521
2006-12-02,255.2901
2006-12-03,254.8019
2006-12-04,255.6422
2006-12-05,256.9864
2006-12-06,257.616
2006-12-07,257.0447
2006-12-08,257.2129
2006-12-09,256.5565
2006-12-10,255.4335
2006-12-11,255.8928
2006-12-12,256.8713
2006-12-13,256.9186
2006-12-14,256.669
2006-12-15,257.1273
2006-12-16,257.0264
2006-12-17,256.575
2006-12-18,255.9112
2006-12-19,254.9706
2006-12-20,254.1739
2006-12-21,252.9326
2006-12-22,251.8495
2006-12-23,250.5305
2006-12-24,249.6476
2006-12-25,248.3228
2006-12-26,247.0968
2006-12-27,245.6611
2006-12-28,244.2979
2006-12-29,242.6935
2006-12-30,241.7581
2006-12-31,241.848
2007-01-01,241.7192
2007-01-02,241.5863
2007-01-03,240.1721
2007-01-04,240.0476
2007-01-05,239.9498
2007-01-06,238.8741
2007-01-07,237.6864
2007-01-08,237.2024
2007-01-09,237.6575
2007-01-10,238.7769
2007-01-11,238.6266
2007-01-12,238.7832
2007-01-13,239.1242
2007-01-14,240.7244
2007-01-15,241.5064
2007-01-16,242.7156
2007-01-17,242.4796
2007-01-18,242.7697
2007-01-19,242.7918
2007-01-20,241.4607
2007-01-21,242.7308
2007-01-22,243.1791
2007-01-23,243.5159
2007-01-24,244.208
2007-01-25,243.2821
2007-01-26,242.2211
2007-01-27,240.8936
2007-01-28,239.3859
2007-01-29,238.2966
2007-01-30,236.5093
2007-01-31,235.1855
2007-02-01,233.5543
2007-02-02,231.9168
2007-02-03,230.6693
2007-02-04,229.0113
2007-02-05,227.6024
2007-02-06,226.256
2007-02-07,224.5665
2007-02-08,222.9563
2007-02-09,221.4427
2007-02-10,219.6428
2007-02-11,217.8792
2007-02-12,216.3141
2007-02-13,214.9032
2007-02-14,213.2952
2007-02-15,211.9041
2007-02-16,210.1922
2007-02-17,208.9005
2007-02-18,207.8483
2007-02-19,206.4097
2007-02-20,204.969
2007-02-21,203.3416
2007-02-22,201.9162
2007-02-23,200.3261
2007-02-24,198.8906
2007-02-25,197.9264
2007-02-26,196.7662
2007-02-27,195.3133
2007-02-28,194.0476
2007-03-01,192.9898
2007-03-02,191.9135
2007-03-03,190.8193
2007-03-04,189.935
2007-03-05,188.8346
2007-03-06,187.8364
2007-03-07,186.9379
2007-03-08,185.8036
2007-03-09,184.6181
2007-03-10,184.3754
2007-03-11,184.8349
2007-03-12,185.0736
2007-03-13,185.6815
2007-03-14,186.8382
2007-03-15,187.6012
2007-03-16,189.0276
2007-03-17,190.652
2007-03-18,191.738
2007-03-19,192.1121
2007-03-20,191.3884
2007-03-21,190.457
2007-03-22,189.6074
2007-03-23,188.7277
2007-03-24,188.4369
2007-03-25,188.9124
2007-03-26,188.9365
2007-03-27,188.2231
2007-03-28,187.5867
2007-03-29,187.1203
2007-03-30,186.9414
2007-03-31,187.5324
2007-04-01,188.2197
2007-04-02,188.8699
2007-04-03,189.3556
2007-04-04,188.6109
2007-04-05,188.5969
2007-04-06,189.1003
2007-04-07,189.8659
2007-04-08,190.3945
2007-04-09,191.347
2007-04-10,191.459
2007-04-11,190.8725
2007-04-12,190.0102
2007-04-13,189.7922
2007-04-14,190.6346
2007-04-15,192.2277
2007-04-16,194.1843
2007-04-17,196.3153
2007-04-18,197.7442
2007-04-19,198.5881
2007-04-20,199.1987
2007-04-21,199.4561
2007-04-22,199.7611
2007-04-23,199.8932
2007-04-24,200.015
2007-04-25,200.6716
2007-04-26,202.1706
2007-04-27,203.99
2007-04-28,205.9721
2007-04-29,207.5259
2007-04-30,208.9281
2007-05-01,210.1078
2007-05-02,211.0976
2007-05-03,211.9077
2007-05-04,212.637
2007-05-05,213.243
2007-05-06,213.6836
2007-05-07,214.2696
2007-05-08,214.8638
2007-05-09,215.3709
2007-05-10,215.4687
2007-05-11,215.9155
2007-05-12,216.1012
2007-05-13,216.4569
2007-05-14,216.4247
2007-05-15,216.0306
2007-05-16,215.2655
2007-05-17,215.2972
2007-05-18,215.307
2007-05-19,215.9124
2007-05-20,216.4856
2007-05-21,216.1811
2007-05-22,215.2143
2007-05-23,214.1273
2007-05-24,213.0689
2007-05-25,212.1073
2007-05-26,211.2869
2007-05-27,210.6646
2007-05-28,210.552
2007-05-29,209.7628
2007-05-30,208.6942
2007-05-31,208.2644
2007-06-01,208.3718
2007-06-02,208.9747
2007-06-03,209.442
2007-06-04,209.9164
2007-06-05,210.3079
2007-06-06,210.6927
2007-06-07,210.9645
2007-06-08,211.1329
2007-06-09,211.2368
2007-06-10,211.3806
2007-06-11,211.3458
2007-06-12,211.3709
2007-06-13,211.4579
2007-06-14,211.4993
2007-06-15,211.3698
2007-06-16,211.2966
2007-06-17,211.5029
2007-06-18,211.4287
2007-06-19,211.3596
2007-06-20,211.2337
2007-06-21,211.2511
2007-06-22,211.3176
2007-06-23,211.4261
2007-06-24,211.5244
2007-06-25,211.313
2007-06-26,211.29
2007-06-27,211.6631
2007-06-28,211.8028
2007-06-29,211.6769
2007-06-30,212.1145
2007-07-01,212.1871
2007-07-02,212.3622
2007-07-03,213.8146
2007-07-04,215.9503
2007-07-05,217.8055
2007-07-06,219.5875
2007-07-07,221.5711
2007-07-08,223.2422
2007-07-09,224.4335
2007-07-10,225.3737
2007-07-11,226.3222
2007-07-12,227.1646
2007-07-13,227.6812
2007-07-14,228.2051
2007-07-15,229.2104
2007-07-16,229.6466
2007-07-17,230.468
2007-07-18,232.0429
2007-07-19,233.2753
2007-07-20,234.135
2007-07-21,234.8439
2007-07-22,235.3726
2007-07-23,236.1183
2007-07-24,236.7904
2007-07-25,237.399
2007-07-26,237.6365
2007-07-27,238.2067
2007-07-28,238.7012
2007-07-29,238.9519
2007-07-30,239.3292
2007-07-31,239.4737
2007-08-01,239.4301
2007-08-02,239.6813
2007-08-03,239.8174
2007-08-04,239.7307
2007-08-05,239.8458
2007-08-06,239.8815
2007-08-07,239.9503
2007-08-08,239.954
2007-08-09,239.9966
2007-08-10,240.0034
2007-08-11,239.9714
2007-08-12,239.5877
2007-08-13,238.1993
2007-08-14,237.2382
2007-08-15,238.099
2007-08-16,239.6886
2007-08-17,240.3098
2007-08-18,240.9225
2007-08-19,241.457
2007-08-20,242.3787
2007-08-21,243.3467
2007-08-22,244.0399
2007-08-23,244.5859
2007-08-24,245.1734
2007-08-25,245.5791
2007-08-26,245.8666
2007-08-27,246.1104
2007-08-28,246.3464
2007-08-29,246.3248
2007-08-30,246.2786
2007-08-31,246.3579
2007-09-01,246.4184
2007-09-02,246.4436
2007-09-03,246.3427
2007-09-04,246.6338
2007-09-05,246.1241
2007-09-06,246.071
2007-09-07,245.8729
2007-09-08,245.8871
2007-09-09,245.7189
2007-09-10,245.9622
2007-09-11,245.9133
2007-09-12,245.8266
2007-09-13,245.5491
2007-09-14,245.4356
2007-09-15,244.6605
2007-09-16,242.7524
2007-09-17,242.1564
2007-09-18,240.5641
2007-09-19,239.3907
2007-09-20,239.4049
2007-09-21,239.4012
2007-09-22,238.3607
2007-09-23,236.8724
2007-09-24,236.3301
2007-09-25,236.9554
2007-09-26,237.2881
2007-09-27,237.3674
2007-09-28,236.7253
2007-09-29,235.8067
2007-09-30,236.1183
2007-10-01,236.9234
2007-10-02,237.2813
2007-10-03,237.7222
2007-10-04,238.1415
2007-10-05,238.5215
2007-10-06,238.6728
2007-10-07,238.8846
2007-10-08,239.294
2007-10-09,239.3181
2007-10-10,239.5189
2007-10-11,239.2924
2007-10-12,239.9214
2007-10-13,238.5188
2007-10-14,237.3018
2007-10-15,236.1325
2007-10-16,234.9848
2007-10-17,233.8328
2007-10-18,232.6709
2007-10-19,231.1827
2007-10-20,229.8904
2007-10-21,228.8573
2007-10-22,227.7379
2007-10-23,226.4972
2007-10-24,225.2833
2007-10-25,223.9327
2007-10-26,222.4492
2007-10-27,221.5404
2007-10-28,221.673
2007-10-29,222.4718
2007-10-30,222.0302
2007-10-31,220.9601
2007-11-01,220.9463
2007-11-02,220.8557
2007-11-03,221.2231
2007-11-04,221.4304
2007-11-05,221.1801
2007-11-06,221.7994
2007-11-07,221.9284
2007-11-08,221.6454
2007-11-09,222.7739
2007-11-10,222.4539
2007-11-11,222.5616
2007-11-12,222.7219
2007-11-13,222.3173
2007-11-14,221.2221
2007-11-15,219.7318
2007-11-16,218.4805
2007-11-17,217.9477
2007-11-18,218.0992
2007-11-19,218.1478
2007-11-20,218.0813
2007-11-21,217.9897
2007-11-22,218.1796
2007-11-23,218.9544
2007-11-24,218.2533
2007-11-25,219.0076
2007-11-26,218.9974
2007-11-27,218.4478
2007-11-28,216.9534
2007-11-29,216.2573
2007-11-30,215.4431
2007-12-01,215.0265
2007-12-02,216.1176
2007-12-03,217.2916
2007-12-04,217.9733
2007-12-05,218.0675
2007-12-06,219.7303
2007-12-07,221.348
2007-12-08,222.7513
2007-12-09,223.6405
2007-12-10,224.6847
2007-12-11,225.421
2007-12-12,225.339
2007-12-13,224.3042
2007-12-14,223.279
2007-12-15,222.4928
2007-12-16,222.4539
2007-12-17,222.7004
2007-12-18,222.3315
2007-12-19,221.1735
2007-12-20,219.9892
2007-12-21,218.6857
2007-12-22,218.1064
2007-12-23,218.3618
2007-12-24,218.3019
2007-12-25,218.4585
2007-12-26,219.001
2007-12-27,218.9897
2007-12-28,219.5445
2007-12-29,220.5205
2007-12-30,222.0507
2007-12-31,222.6967
2008-01-01,223.2327
2008-01-02,223.6274
2008-01-03,223.2175
2008-01-04,222.4607
2008-01-05,221.9841
2008-01-06,222.436
2008-01-07,222.3893
2008-01-08,221.8659
2008-01-09,220.7579
2008-01-10,220.1044
2008-01-11,219.5767
2008-01-12,218.4273
2008-01-13,217.5788
2008-01-14,216.3878
2008-01-15,216.1606
2008-01-16,217.4943
2008-01-17,218.8326
2008-01-18,219.308
2008-01-19,220.8214
2008-01-20,221.1597
2008-01-21,221.7262
2008-01-22,221.1801
2008-01-23,219.7656
2008-01-24,219.0921
2008-01-25,218.4099
2008-01-26,218.7287
2008-01-27,218.2389
2008-01-28,217.024
2008-01-29,215.8694
2008-01-30,214.8955
2008-01-31,213.4318
2008-02-01,213.812
2008-02-02,213.9205
2008-02-03,212.9732
2008-02-04,212.181
2008-02-05,211.4922
2008-02-06,210.8708
2008-02-07,209.7767
2008-02-08,208.5509
2008-02-09,207.7362
2008-02-10,207.0033
2008-02-11,205.9122
2008-02-12,204.7566
2008-02-13,204.0222
2008-02-14,202.8421
2008-02-15,201.5764
2008-02-16,200.1132
2008-02-17,198.7161
2008-02-18,197.4791
2008-02-19,196.0922
2008-02-20,194.2544
2008-02-21,192.7677
2008-02-22,193.8741
2008-02-23,194.565
2008-02-24,195.3271
2008-02-25,196.6429
2008-02-26,197.259
2008-02-27,198.4162
2008-02-28,198.5902
2008-02-29,198.928
2008-03-01,200.3579
2008-03-02,201.2038
2008-03-03,201.7417
2008-03-04,202.0739
2008-03-05,200.7873
2008-03-06,200.3159
2008-03-07,199.0231
2008-03-08,198.0528
2008-03-09,197.6301
2008-03-10,197.1265
2008-03-11,198.0661
2008-03-12,199.9592
2008-03-13,201.2038
2008-03-14,201.9475
2008-03-15,202.4756
2008-03-16,202.971
2008-03-17,203.5575
2008-03-18,204.0606
2008-03-19,204.4378
2008-03-20,204.295
2008-03-21,205.731
2008-03-22,205.8426
2008-03-23,206.0069
2008-03-24,206.4373
2008-03-25,206.8462
2008-03-26,206.9409
2008-03-27,205.7587
2008-03-28,204.0053
2008-03-29,202.7228
2008-03-30,201.5283
2008-03-31,200.97
2008-04-01,199.7115
2008-04-02,199.299
2008-04-03,198.5487
2008-04-04,197.3435
2008-04-05,196.4791
2008-04-06,195.5605
2008-04-07,194.6423
2008-04-08,193.3915
2008-04-09,192.0461
2008-04-10,190.7559
2008-04-11,189.3244
2008-04-12,187.8932
2008-04-13,186.5771
2008-04-14,185.2091
2008-04-15,183.9268
2008-04-16,182.4089
2008-04-17,181.1336
2008-04-18,180.0676
2008-04-19,178.8551
2008-04-20,177.5749
2008-04-21,176.459
2008-04-22,175.5954
2008-04-23,174.9859
2008-04-24,174.6221
2008-04-25,174.649
2008-04-26,175.1354
2008-04-27,175.6901
2008-04-28,177.3596
2008-04-29,182.2295
2008-04-30,189.1811
2008-05-01,197.1014
2008-05-02,204.2018
2008-05-03,209.9701
2008-05-04,214.6437
2008-05-05,218.4585
2008-05-06,221.7856
2008-05-07,224.9906
2008-05-08,227.9608
2008-05-09,230.9451
2008-05-10,233.7971
2008-05-11,236.6312
2008-05-12,240.4916
2008-05-13,243.4087
2008-05-14,244.9579
2008-05-15,246.0878
2008-05-16,246.7689
2008-05-17,247.843
2008-05-18,248.6381
2008-05-19,249.5036
2008-05-20,250.0418
2008-05-21,249.83
2008-05-22,249.2456
2008-05-23,248.8084
2008-05-24,248.3091
2008-05-25,248.0432
2008-05-26,247.8677
2008-05-27,247.4909
2008-05-28,246.6911
2008-05-29,246.0484
2008-05-30,245.2496
2008-05-31,244.2506
2008-06-01,243.1502
2008-06-02,241.9452
2008-06-03,241.1984
2008-06-04,240.4091
2008-06-05,239.5257
2008-06-06,238.6082
2008-06-07,237.7216
2008-06-08,237.1662
2008-06-09,237.1872
2008-06-10,236.8293
2008-06-11,235.6821
2008-06-12,234.6332
2008-06-13,233.3636
2008-06-14,232.6063
2008-06-15,231.549
2008-06-16,230.3424
2008-06-17,228.7317
2008-06-18,226.9523
2008-06-19,225.6285
2008-06-20,225.0615
2008-06-21,223.8849
2008-06-22,222.5963
2008-06-23,222.8134
2008-06-24,224.6532
2008-06-25,226.0405
2008-06-26,226.5188
2008-06-27,226.9376
2008-06-28,227.1798
2008-06-29,227.2429
2008-06-30,227.4731
2008-07-01,227.4337
2008-07-02,227.4773
2008-07-03,227.5377
2008-07-04,227.4731
2008-07-05,227.6943
2008-07-06,227.8635
2008-07-07,228.5809
2008-07-08,229.6971
2008-07-09,230.7596
2008-07-10,231.3971
2008-07-11,232.0503
2008-07-12,232.8217
2008-07-13,233.5217
2008-07-14,234.0383
2008-07-15,234.2501
2008-07-16,234.5334
2008-07-17,234.8487
2008-07-18,235.0352
2008-07-19,235.2076
2008-07-20,236.3443
2008-07-21,236.9323
2008-07-22,235.8151
2008-07-23,234.6369
2008-07-24,233.105
2008-07-25,231.5195
2008-07-26,230.1595
2008-07-27,228.7207
2008-07-28,227.1063
2008-07-29,225.5029
2008-07-30,223.8991
2008-07-31,222.1904
2008-08-01,220.4114
2008-08-02,219.1857
2008-08-03,218.8188
2008-08-04,218.9237
2008-08-05,219.0941
2008-08-06,218.826
2008-08-07,218.9027
2008-08-08,219.1786
2008-08-09,219.196
2008-08-10,219.1924
2008-08-11,220.1597
2008-08-12,220.392
2008-08-13,221.4887
2008-08-14,224.1145
2008-08-15,225.6175
2008-08-16,226.2812
2008-08-17,225.926
2008-08-18,225.237
2008-08-19,225.8829
2008-08-20,226.5256
2008-08-21,226.1698
2008-08-22,225.493
2008-08-23,225.0683
2008-08-24,224.5885
2008-08-25,223.9679
2008-08-26,223.5733
2008-08-27,222.7156
2008-08-28,222.3604
2008-08-29,221.7144
2008-08-30,220.4427
2008-08-31,219.0634
2008-09-01,217.7773
2008-09-02,218.1028
2008-09-03,219.3562
2008-09-04,220.3736
2008-09-05,221.6694
2008-09-06,222.2821
2008-09-07,223.0609
2008-09-08,223.7388
2008-09-09,224.8403
2008-09-10,225.679
2008-09-11,227.6765
2008-09-12,229.3087
2008-09-13,230.4606
2008-09-14,231.5479
2008-09-15,231.8559
2008-09-16,230.8411
2008-09-17,229.675
2008-09-18,228.409
2008-09-19,227.2471
2008-09-20,226.0852
2008-09-21,224.5733
2008-09-22,223.1965
2008-09-23,221.8767
2008-09-24,220.566
2008-09-25,218.9657
2008-09-26,217.2916
2008-09-27,215.3643
2008-09-28,214.2245
2008-09-29,212.8898
2008-09-30,211.3806
2008-10-01,209.8719
2008-10-02,208.4517
2008-10-03,207.5233
2008-10-04,206.6502
2008-10-05,206.4962
2008-10-06,206.4097
2008-10-07,205.9665
2008-10-08,205.7617
2008-10-09,206.6947
2008-10-10,206.6599
2008-10-11,206.8288
2008-10-12,206.4926
2008-10-13,205.9363
2008-10-14,205.9624
2008-10-15,204.2986
2008-10-16,203.4357
2008-10-17,202.797
2008-10-18,200.8011
2008-10-19,199.8891
2008-10-20,198.2335
2008-10-21,198.4054
2008-10-22,198.3374
2008-10-23,197.3107
2008-10-24,198.5272
2008-10-25,199.1777
2008-10-26,201.7095
2008-10-27,204.0089
2008-10-28,204.752
2008-10-29,204.0719
2008-10-30,203.9393
2008-10-31,203.4495
2008-11-01,202.5657
2008-11-02,201.8963
